date_of_incident,Incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category,Average high in ºF ,Average low in ºF ,Temp_class,Days with precipitation ,Av. precipitation in inch ,more_light_or_dark,total_sunlight,total_dark
9/21/2021,Sep,Tuesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,7,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,0,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,9,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,14,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,7,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,4,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,5,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,1,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,14,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,14,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,10,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,13,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,3,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,11,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,7,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,6,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,21,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,2,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,22,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,1,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,11,M,ex-couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,13,M,couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,10,M,couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,13,M,couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,18,M,couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,0,F,ex-couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,F,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,12,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,0,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,9,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,13,F,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,F,ex-couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,F,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,18,F,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,M,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,2,M,couple,Fraud Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,8,M,couple,Fraud Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,0,M,ex-couple,Kidnapping/Abduction,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,12,M,couple,Kidnapping/Abduction,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,18,M,couple,Kidnapping/Abduction,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,0,F,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,23,F,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,9,M,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,12,M,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,F,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,20,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,14,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,8,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,9,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,19,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,5,F,couple,Motor Vehicle Theft,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,12,F,couple,Motor Vehicle Theft,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,12,M,couple,Motor Vehicle Theft,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,17,M,couple,Motor Vehicle Theft,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,8,M,ex-couple,Sex Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,10,M,couple,Sex Offenses,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,12,M,ex-couple,Weapon Law Violations,77,56,Cold,8,2.64,Sunnier,731,709
9/21/2021,Sep,Tuesday,22,M,couple,Weapon Law Violations,77,56,Cold,8,2.64,Sunnier,731,709
9/22/2021,Sep,Wednesday,20,F,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,15,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,13,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,2,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,1,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,17,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,5,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,2,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,17,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,2,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,15,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,10,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,17,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,17,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,10,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,14,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,10,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,9,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,1,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,22,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,13,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,1,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,10,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,14,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,17,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,9,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,14,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,16,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,13,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,14,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,15,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,22,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,9,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,4,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,11,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,1,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,15,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,15,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,21,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,22,F,ex-couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,ex-couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,ex-couple,Burglary/Breaking & Entering,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,M,couple,Counterfeiting/Forgery,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,14,F,ex-couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,7,M,ex-couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,ex-couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,22,M,ex-couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,F,ex-couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,15,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,11,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,13,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Destruction of Property,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,ex-couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,ex-couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,19,F,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,1,M,couple,Drug/Narcotic Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,Kidnapping/Abduction,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,10,F,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,18,M,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,7,M,ex-couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,10,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,12,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,14,M,couple,Larceny/Theft Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,ex-couple,Motor Vehicle Theft,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,16,M,ex-couple,Motor Vehicle Theft,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,couple,Robbery,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,20,M,ex-couple,Sex Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,13,M,couple,Sex Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,0,M,couple,Sex Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,3,M,couple,Sex Offenses,77,56,Cold,8,2.64,Sunnier,729,711
9/22/2021,Sep,Wednesday,8,M,couple,"Sex Offenses, Non-forcible",77,56,Cold,8,2.64,Sunnier,729,711
9/23/2021,Sep,Thursday,22,F,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,9,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,4,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,21,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,8,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,21,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,21,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,7,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,12,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,9,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,20,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,20,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,16,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,20,M,ex-couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,9,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,22,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,12,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,20,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,12,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,6,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,13,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,17,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,18,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,2,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,2,F,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,12,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,19,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,16,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,17,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,1,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,10,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,18,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,0,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
9/23/2021,Sep,Thursday,23,M,couple,Assault,77,56,Cold,8,2.64,Sunnier,726,714
