date_of_incident,day_of_week,incident_hour,sex,relationship,lat,lon,Average high,Average low,minutes_of_dark
2021-09-20,1,19,1,0,41.59390071,-83.01997789,77,56,706
2021-01-25,1,20,1,1,41.63505906,-81.70019592,36,20,843
2021-08-18,3,22,1,1,41.89638114,-80.75901079,84,63,623
2021-11-16,2,13,1,1,41.01464011,-80.77629506,52,35,844
2021-08-16,1,1,1,1,40.27839378,-83.00488535,84,63,618
2021-11-16,2,12,0,1,40.27839378,-83.00488535,52,35,844
2021-11-21,7,16,1,1,39.75460934,-84.2906502,52,35,853
2021-11-16,2,11,1,1,39.96954615,-83.00929814,52,35,844
2021-02-12,5,7,0,1,41.11757054,-81.89972385,40,24,803
2021-06-25,5,20,1,1,39.19553418,-84.54276767,82,61,540
2021-08-16,1,23,1,1,40.27839378,-83.00488535,84,63,618
2021-02-12,5,15,1,1,41.12597925,-81.53216702,40,24,803
2021-08-16,1,11,0,1,39.75460934,-84.2906502,84,63,618
2021-10-03,7,19,1,1,40.27839378,-83.00488535,65,44,740
2021-02-12,5,16,1,0,41.63505906,-81.70019592,40,24,803
2021-08-26,4,21,0,0,39.75460934,-84.2906502,84,63,642
2021-08-26,4,21,0,0,39.75460934,-84.2906502,84,63,642
2021-11-21,7,19,0,1,39.75460934,-84.2906502,52,35,853
2021-01-21,4,22,0,1,39.04743293,-84.15191789,36,20,850
2021-08-26,4,5,1,1,39.96954615,-83.00929814,84,63,642
2021-08-26,4,17,1,0,41.01464011,-80.77629506,84,63,642
2021-11-16,2,16,0,1,39.91677792,-83.78388973,52,35,844
2021-10-07,4,3,1,0,41.63505906,-81.70019592,65,44,750
2021-01-01,5,17,1,1,41.63505906,-81.70019592,36,20,876
2021-01-01,5,5,1,1,39.69148045,-83.88988675,36,20,876
2021-01-01,5,6,1,1,41.01464011,-80.77629506,36,20,876
2021-02-12,5,11,0,1,40.77152071,-84.10577943,40,24,803
2021-11-16,2,15,1,1,39.75159885,-82.63058892,52,35,844
2021-11-16,2,15,1,1,39.75159885,-82.63058892,52,35,844
2021-10-03,7,19,1,1,38.82467491,-82.31690989,65,44,740
2021-10-03,7,8,1,0,41.63505906,-81.70019592,65,44,740
2021-02-08,1,19,0,1,40.13322398,-84.61931914,40,24,813
2021-07-26,1,16,1,0,41.63505906,-81.70019592,85,65,574
2021-05-16,7,16,1,0,41.01464011,-80.77629506,73,52,574
2021-11-25,4,11,1,0,41.01464011,-80.77629506,52,35,859
2021-11-09,2,16,1,1,40.77152071,-84.10577943,52,35,830
2021-12-01,3,20,1,0,39.75460934,-84.2906502,41,26,868
2021-01-11,1,15,0,1,39.42758661,-84.16675437,36,20,866
2021-04-02,5,16,1,1,39.49702384,-82.47925356,63,41,676
2021-08-01,7,1,1,1,41.01464011,-80.77629506,84,63,585
2021-09-25,6,18,1,0,41.01464011,-80.77629506,77,56,719
2021-05-06,4,4,0,1,39.75460934,-84.2906502,73,52,594
2021-12-16,4,17,0,1,39.04743293,-84.15191789,41,26,879
2021-01-04,1,10,1,1,41.31717409,-80.76116027,36,20,874
2021-12-15,3,16,1,1,41.31717409,-80.76116027,41,26,879
2021-05-23,7,15,0,0,40.27839378,-83.00488535,73,52,562
2021-10-20,3,16,0,1,39.43861647,-84.57564494,65,44,783
2021-07-23,5,17,1,0,40.77152071,-84.10577943,85,65,569
2021-10-28,4,7,0,1,40.27839378,-83.00488535,65,44,803
2021-07-04,7,18,1,0,40.76842775,-80.77718656,85,65,545
2021-08-07,6,12,1,1,40.30164138,-81.92001074,84,63,598
2021-11-06,6,0,1,1,40.09160792,-82.48310092,52,35,823
2021-04-26,1,12,1,1,41.11757054,-81.89972385,63,41,616
2021-10-10,7,15,1,1,40.77468434,-82.53648439,65,44,758
2021-01-24,7,22,1,1,39.42758661,-84.16675437,36,20,845
2021-02-10,3,7,1,1,41.12597925,-81.53216702,40,24,808
2021-09-06,1,13,1,1,41.63505906,-81.70019592,77,56,670
2021-10-10,7,19,1,0,41.63505906,-81.70019592,65,44,758
2021-10-14,4,21,1,1,41.63505906,-81.70019592,65,44,768
2021-10-14,4,21,1,1,41.63505906,-81.70019592,65,44,768
2021-03-25,4,5,1,1,40.27839378,-83.00488535,52,32,697
2021-06-11,5,23,1,1,40.27839378,-83.00488535,82,61,542
2021-03-14,7,16,1,1,41.63505906,-81.70019592,52,32,726
2021-07-06,2,21,1,1,41.63505906,-81.70019592,85,65,546
2021-07-06,2,21,1,1,41.63505906,-81.70019592,85,65,546
2021-09-16,4,15,1,0,41.16768284,-81.19740374,77,56,696
2021-04-16,5,12,1,1,40.77468434,-82.53648439,63,41,641
2021-05-21,5,3,1,0,39.42758661,-84.16675437,73,52,565
2021-06-05,6,1,1,1,41.63505906,-81.70019592,82,61,546
2021-10-27,3,21,0,0,39.43861647,-84.57564494,65,44,800
2021-02-21,7,20,1,1,39.91677792,-83.78388973,40,24,781
2021-02-21,7,14,1,1,39.69148045,-83.88988675,40,24,781
2021-07-08,4,16,1,1,39.6419411,-83.02439163,85,65,548
2021-06-16,3,22,0,1,40.77468434,-82.53648439,82,61,540
2021-12-21,2,18,1,1,40.85539824,-84.58609913,41,26,880
2021-08-24,2,1,1,0,40.81388809,-81.3656367,84,63,637
2021-12-22,3,20,1,1,41.12597925,-81.53216702,41,26,880
2021-09-25,6,3,1,0,40.30164138,-81.92001074,77,56,719
2021-09-25,6,3,1,0,40.30164138,-81.92001074,77,56,719
2021-12-08,3,2,1,0,41.63505906,-81.70019592,41,26,875
2021-11-09,2,14,0,0,41.01464011,-80.77629506,52,35,830
2021-11-09,2,14,0,0,41.01464011,-80.77629506,52,35,830
2021-10-10,7,19,1,1,40.77468434,-82.53648439,65,44,758
2021-08-01,7,6,1,1,40.77468434,-82.53648439,84,63,585
2021-10-18,1,2,1,1,40.77468434,-82.53648439,65,44,778
2021-07-03,6,16,1,1,39.42758661,-84.16675437,85,65,544
2021-07-07,3,22,0,1,41.12597925,-81.53216702,85,65,547
2021-06-22,2,17,0,1,40.77468434,-82.53648439,82,61,539
2021-01-10,7,20,0,1,41.12597925,-81.53216702,36,20,867
2021-01-10,7,20,0,1,41.12597925,-81.53216702,36,20,867
2021-07-10,6,15,1,1,40.27839378,-83.00488535,85,65,550
2021-12-14,2,20,0,1,40.27839378,-83.00488535,41,26,879
2021-06-15,2,22,1,1,41.3239161,-84.49049512,82,61,540
2021-04-03,6,21,1,1,41.63505906,-81.70019592,63,41,674
2021-05-24,1,11,0,0,41.63505906,-81.70019592,73,52,561
2021-01-10,7,23,0,1,41.45251152,-82.15149047,36,20,867
2021-07-18,7,23,1,1,40.27839378,-83.00488535,85,65,561
2021-10-02,6,8,1,1,39.19553418,-84.54276767,65,44,737
2021-10-02,6,8,1,1,39.19553418,-84.54276767,65,44,737
2021-06-05,6,0,1,1,39.75460934,-84.2906502,82,61,546
2021-12-09,4,9,1,1,39.75460934,-84.2906502,41,26,876
2021-08-12,4,10,0,1,39.75460934,-84.2906502,84,63,609
2021-08-12,4,10,0,1,39.75460934,-84.2906502,84,63,609
2021-10-28,4,0,1,0,39.75460934,-84.2906502,65,44,803
2021-09-14,2,20,0,0,40.82884916,-81.88801899,77,56,690
2021-11-01,1,12,1,1,39.04743293,-84.15191789,52,35,812
2021-04-28,3,9,1,1,39.04743293,-84.15191789,63,41,612
2021-07-28,3,12,1,0,39.41497801,-83.80837886,85,65,578
2021-07-28,3,12,1,0,39.41497801,-83.80837886,85,65,578
2021-08-03,2,10,1,1,41.12597925,-81.53216702,84,63,589
2021-11-01,1,21,1,0,41.01464011,-80.77629506,52,35,812
2021-08-02,1,10,1,0,41.16768284,-81.19740374,84,63,587
2021-10-19,2,19,0,0,40.27839378,-83.00488535,65,44,781
2021-03-08,1,19,1,0,40.27839378,-83.00488535,52,32,742
2021-07-21,3,9,0,0,40.09160792,-82.48310092,85,65,566
2021-07-23,5,12,1,0,39.19553418,-84.54276767,85,65,569
2021-11-07,7,17,0,1,39.6419411,-83.02439163,52,35,826
2021-11-07,7,17,0,1,39.6419411,-83.02439163,52,35,826
2021-03-09,2,1,1,1,41.63505906,-81.70019592,52,32,740
2021-06-15,2,15,1,1,41.63505906,-81.70019592,82,61,540
2021-09-26,7,1,1,0,41.63505906,-81.70019592,77,56,722
2021-09-26,7,1,1,0,41.63505906,-81.70019592,77,56,722
2021-12-14,2,1,1,0,41.63505906,-81.70019592,41,26,879
2021-09-17,5,10,1,0,39.75460934,-84.2906502,77,56,698
2021-10-27,3,22,0,0,41.63505906,-81.70019592,65,44,800
2021-12-23,4,19,1,0,41.63505906,-81.70019592,41,26,880
2021-07-23,5,0,1,1,40.05205365,-81.49425622,85,65,569
2021-05-16,7,18,0,1,39.75460934,-84.2906502,73,52,574
2021-03-11,4,17,0,1,39.75460934,-84.2906502,52,32,734
2021-08-01,7,1,1,1,39.43861647,-84.57564494,84,63,585
2021-11-08,1,22,0,1,41.12597925,-81.53216702,52,35,828
2021-11-08,1,22,1,1,41.12597925,-81.53216702,52,35,828
2021-03-21,7,5,1,1,39.19553418,-84.54276767,52,32,708
2021-11-23,2,21,1,1,41.63505906,-81.70019592,52,35,856
2021-06-01,2,20,1,1,40.27839378,-83.00488535,82,61,550
2021-06-21,1,1,1,1,40.27839378,-83.00488535,82,61,539
2021-10-21,4,20,1,1,40.39876524,-82.42153375,65,44,786
2021-09-30,4,18,1,0,41.01464011,-80.77629506,77,56,732
2021-02-17,3,17,1,1,40.81388809,-81.3656367,40,24,791
2021-02-17,3,17,1,1,40.81388809,-81.3656367,40,24,791
2021-09-19,7,9,1,1,39.96954615,-83.00929814,77,56,703
2021-05-24,1,16,1,1,39.75460934,-84.2906502,73,52,561
2021-04-26,1,23,1,1,41.31717409,-80.76116027,63,41,616
2021-04-26,1,23,1,1,41.31717409,-80.76116027,63,41,616
2021-06-12,6,13,1,1,41.63505906,-81.70019592,82,61,541
2021-06-17,4,20,1,0,41.63505906,-81.70019592,82,61,540
2021-06-24,4,10,1,1,41.63505906,-81.70019592,82,61,540
2021-11-28,7,11,1,1,41.63505906,-81.70019592,52,35,864
2021-05-22,6,12,1,0,39.19553418,-84.54276767,73,52,564
2021-06-24,4,22,1,0,41.00193838,-83.66653541,82,61,540
2021-06-24,4,22,1,0,41.00193838,-83.66653541,82,61,540
2021-10-14,4,7,1,0,41.01464011,-80.77629506,65,44,768
2021-04-26,1,22,1,1,41.63505906,-81.70019592,63,41,616
2021-03-22,1,19,1,1,40.44095991,-81.47376955,52,32,705
2021-12-03,5,0,1,1,41.12597925,-81.53216702,41,26,870
2021-07-31,6,18,1,1,41.63505906,-81.70019592,85,65,583
2021-06-13,7,22,1,0,39.04743293,-84.15191789,82,61,541
2021-09-29,3,3,0,1,41.16768284,-81.19740374,77,56,730
2021-05-30,7,11,1,1,39.75460934,-84.2906502,73,52,553
2021-10-05,2,0,1,1,39.75460934,-84.2906502,65,44,745
2021-11-28,7,9,1,1,39.01967219,-82.61838294,52,35,864
2021-01-22,5,2,1,1,39.69148045,-83.88988675,36,20,848
2021-05-31,1,18,1,0,41.01464011,-80.77629506,73,52,551
2021-06-28,1,22,1,0,41.63505906,-81.70019592,82,61,541
2021-06-28,1,22,1,0,41.63505906,-81.70019592,82,61,541
2021-08-04,3,18,0,1,41.63505906,-81.70019592,84,63,592
2021-03-06,6,20,1,1,41.63505906,-81.70019592,52,32,748
2021-03-06,6,20,1,1,41.63505906,-81.70019592,52,32,748
2021-07-07,3,19,0,0,41.63505906,-81.70019592,85,65,547
2021-12-01,3,7,0,0,41.63505906,-81.70019592,41,26,868
2021-12-22,3,4,1,1,41.63505906,-81.70019592,41,26,880
2021-01-19,2,21,1,1,40.27839378,-83.00488535,36,20,854
2021-03-05,5,8,1,1,40.27839378,-83.00488535,52,32,750
2021-01-30,6,8,1,1,41.63505906,-81.70019592,36,20,833
2021-01-12,2,23,1,1,41.63505906,-81.70019592,36,20,864
2021-12-07,2,22,0,1,39.75460934,-84.2906502,41,26,874
2021-06-21,1,18,0,1,40.33152518,-84.20474278,82,61,539
2021-10-14,4,12,1,1,40.81388809,-81.3656367,65,44,768
2021-10-14,4,12,1,1,40.81388809,-81.3656367,65,44,768
2021-08-15,7,23,0,1,41.12597925,-81.53216702,84,63,616
2021-04-15,4,15,0,0,41.63505906,-81.70019592,63,41,643
2021-11-14,7,12,1,0,40.27839378,-83.00488535,52,35,840
2021-06-17,4,8,1,1,39.19553418,-84.54276767,82,61,540
2021-11-27,6,16,1,0,39.75460934,-84.2906502,52,35,862
2021-08-01,7,15,1,1,39.75460934,-84.2906502,84,63,585
2021-03-13,6,12,1,1,40.27839378,-83.00488535,52,32,729
2021-03-23,2,3,1,1,41.31717409,-80.76116027,52,32,703
2021-03-23,2,3,1,1,41.31717409,-80.76116027,52,32,703
2021-02-23,2,12,1,1,40.77152071,-84.10577943,40,24,776
2021-08-04,3,15,0,0,41.63505906,-81.70019592,84,63,592
2021-02-22,1,20,0,1,41.63505906,-81.70019592,40,24,779
2021-09-02,4,15,1,1,40.27839378,-83.00488535,77,56,660
2021-09-13,1,18,1,1,38.59846924,-82.53675241,77,56,688
2021-12-24,5,16,1,1,39.96954615,-83.00929814,41,26,880
2021-09-13,1,21,1,1,41.33388517,-84.06823042,77,56,688
2021-12-28,2,13,1,1,40.81388809,-81.3656367,41,26,879
2021-03-25,4,9,0,1,41.12597925,-81.53216702,52,32,697
2021-03-21,7,22,1,1,41.63505906,-81.70019592,52,32,708
2021-09-27,1,12,1,1,41.63505906,-81.70019592,77,56,724
2021-09-26,7,16,0,0,40.27839378,-83.00488535,77,56,722
2021-10-02,6,0,1,1,40.77468434,-82.53648439,65,44,737
2021-04-07,3,15,1,0,41.63505906,-81.70019592,63,41,663
2021-02-21,7,3,1,0,41.16768284,-81.19740374,40,24,781
2021-02-21,7,3,1,0,41.16768284,-81.19740374,40,24,781
2021-04-01,4,0,0,1,40.77468434,-82.53648439,63,41,679
2021-05-01,6,15,0,1,41.63505906,-81.70019592,73,52,605
2021-11-19,5,15,1,0,40.27839378,-83.00488535,52,35,849
2021-03-02,2,17,1,1,40.82884916,-81.88801899,52,32,758
2021-03-02,2,17,1,1,40.82884916,-81.88801899,52,32,758
2021-06-26,6,19,1,1,41.31717409,-80.76116027,82,61,540
2021-02-24,3,20,1,1,39.75460934,-84.2906502,40,24,774
2021-05-31,1,7,1,1,40.27839378,-83.00488535,73,52,551
2021-05-21,5,16,0,1,40.81388809,-81.3656367,73,52,565
2021-05-26,3,1,1,1,41.12597925,-81.53216702,73,52,558
2021-06-12,6,12,1,0,41.63505906,-81.70019592,82,61,541
2021-04-17,6,17,1,1,40.27839378,-83.00488535,63,41,638
2021-06-21,1,0,1,1,39.43861647,-84.57564494,82,61,539
2021-07-18,7,3,1,1,39.91677792,-83.78388973,85,65,561
2021-04-28,3,16,1,1,39.04743293,-84.15191789,63,41,612
2021-10-17,7,15,1,0,39.75159885,-82.63058892,65,44,776
2021-03-13,6,17,1,1,39.19553418,-84.54276767,52,32,729
2021-03-13,6,17,1,1,39.19553418,-84.54276767,52,32,729
2021-03-13,6,17,1,1,39.19553418,-84.54276767,52,32,729
2021-11-06,6,18,1,1,39.49702384,-82.47925356,52,35,823
2021-03-13,6,19,1,1,41.14615393,-82.59840828,52,32,729
2021-11-11,4,8,1,1,41.35741643,-83.14391569,52,35,834
2021-05-22,6,12,1,1,40.81388809,-81.3656367,73,52,564
2021-09-13,1,20,0,0,41.12597925,-81.53216702,77,56,688
2021-10-04,1,20,1,1,40.27839378,-83.00488535,65,44,743
2021-08-09,1,1,1,1,39.43861647,-84.57564494,84,63,602
2021-07-21,3,14,1,1,40.27839378,-83.00488535,85,65,566
2021-07-15,4,22,1,1,39.96954615,-83.00929814,85,65,557
2021-12-07,2,10,1,1,41.63505906,-81.70019592,41,26,874
2021-09-04,6,22,1,1,41.47057264,-82.57631509,77,56,665
2021-07-05,1,22,0,1,39.69148045,-83.88988675,85,65,546
2021-06-12,6,20,0,1,39.19553418,-84.54276767,82,61,541
2021-01-27,3,7,0,0,41.63505906,-81.70019592,36,20,839
2021-11-30,2,8,1,1,40.27839378,-83.00488535,52,35,866
2021-09-11,6,7,0,0,39.19553418,-84.54276767,77,56,683
2021-06-16,3,11,1,1,39.96954615,-83.00929814,82,61,540
2021-06-16,3,11,1,1,39.96954615,-83.00929814,82,61,540
2021-12-23,4,13,0,0,39.19553418,-84.54276767,41,26,880
2021-09-11,6,14,1,1,41.00193838,-83.66653541,77,56,683
2021-10-01,5,15,0,1,41.33388517,-84.06823042,65,44,735
2021-10-01,5,15,0,1,41.33388517,-84.06823042,65,44,735
2021-11-14,7,2,1,0,41.01464011,-80.77629506,52,35,840
2021-04-08,4,18,1,0,40.27839378,-83.00488535,63,41,661
2021-01-30,6,19,1,0,40.27839378,-83.00488535,36,20,833
2021-02-14,7,3,0,1,40.27839378,-83.00488535,40,24,799
2021-02-23,2,15,0,1,41.12597925,-81.53216702,40,24,776
2021-11-01,1,0,0,1,39.96954615,-83.00929814,52,35,812
2021-03-09,2,2,1,1,41.63505906,-81.70019592,52,32,740
2021-07-20,2,8,1,1,41.63505906,-81.70019592,85,65,564
2021-12-10,5,16,0,0,41.63505906,-81.70019592,41,26,876
2021-09-16,4,14,1,1,39.43861647,-84.57564494,77,56,696
2021-11-17,3,1,0,1,39.91677792,-83.78388973,52,35,846
2021-09-06,1,4,0,1,40.38501952,-80.76097229,77,56,670
2021-09-12,7,12,1,0,39.75460934,-84.2906502,77,56,685
2021-07-18,7,19,0,1,40.33152518,-84.20474278,85,65,561
2021-07-21,3,21,1,0,41.01464011,-80.77629506,85,65,566
2021-07-21,3,21,1,0,41.01464011,-80.77629506,85,65,566
2021-03-21,7,6,0,1,40.27839378,-83.00488535,52,32,708
2021-11-08,1,15,1,0,41.63505906,-81.70019592,52,35,828
2021-07-05,1,20,0,0,39.75460934,-84.2906502,85,65,546
2021-07-05,1,20,0,0,39.75460934,-84.2906502,85,65,546
2021-09-06,1,19,1,1,40.81388809,-81.3656367,77,56,670
2021-06-27,7,6,1,1,39.19553418,-84.54276767,82,61,541
2021-07-04,7,5,1,0,40.77468434,-82.53648439,85,65,545
2021-07-04,7,5,1,0,40.77468434,-82.53648439,85,65,545
2021-04-04,7,0,1,1,41.12597925,-81.53216702,63,41,671
2021-05-06,4,1,1,1,41.63505906,-81.70019592,73,52,594
2021-12-08,3,1,1,0,41.63505906,-81.70019592,41,26,875
2021-03-30,2,14,1,1,39.75159885,-82.63058892,52,32,684
2021-10-11,1,21,0,0,41.63505906,-81.70019592,65,44,761
2021-10-11,1,21,0,0,41.63505906,-81.70019592,65,44,761
2021-08-02,1,17,1,1,41.45251152,-82.15149047,84,63,587
2021-06-27,7,0,1,0,40.27839378,-83.00488535,82,61,541
2021-12-15,3,18,1,0,41.01464011,-80.77629506,41,26,879
2021-11-20,6,22,1,1,40.77468434,-82.53648439,52,35,851
2021-05-22,6,23,1,1,41.12597925,-81.53216702,73,52,564
2021-12-04,6,10,1,1,41.63505906,-81.70019592,41,26,871
2021-12-04,6,10,1,1,41.63505906,-81.70019592,41,26,871
2021-09-12,7,1,0,1,40.27839378,-83.00488535,77,56,685
2021-10-22,5,18,0,1,40.27839378,-83.00488535,65,44,788
2021-11-27,6,22,1,1,40.27839378,-83.00488535,52,35,862
2021-11-28,7,22,1,1,40.01580017,-80.98854245,52,35,864
2021-09-13,1,21,1,0,41.63505906,-81.70019592,77,56,688
2021-04-28,3,19,1,1,41.31717409,-80.76116027,63,41,612
2021-05-19,3,4,1,1,39.75159885,-82.63058892,73,52,569
2021-05-25,2,0,1,0,39.75159885,-82.63058892,73,52,559
2021-02-21,7,3,1,1,41.63505906,-81.70019592,40,24,781
2021-05-22,6,13,0,1,41.63505906,-81.70019592,73,52,564
2021-07-19,1,21,1,1,41.63505906,-81.70019592,85,65,562
2021-07-19,1,21,1,1,41.63505906,-81.70019592,85,65,562
2021-10-28,4,1,0,1,41.63505906,-81.70019592,65,44,803
2021-10-28,4,1,0,1,41.63505906,-81.70019592,65,44,803
2021-07-31,6,9,1,1,40.27839378,-83.00488535,85,65,583
2021-08-15,7,0,0,1,40.27839378,-83.00488535,84,63,616
2021-07-21,3,13,1,1,40.27839378,-83.00488535,85,65,566
2021-08-04,3,1,1,1,40.27839378,-83.00488535,84,63,592
2021-07-20,2,14,0,0,41.01464011,-80.77629506,85,65,564
2021-11-30,2,1,1,1,39.75460934,-84.2906502,52,35,866
2021-12-10,5,11,1,1,40.77468434,-82.53648439,41,26,876
2021-09-28,2,2,0,1,39.75460934,-84.2906502,77,56,727
2021-09-28,2,2,0,1,39.75460934,-84.2906502,77,56,727
2021-11-08,1,19,1,0,41.63505906,-81.70019592,52,35,828
2021-06-24,4,0,1,0,41.63505906,-81.70019592,82,61,540
2021-07-06,2,22,1,1,39.01967219,-82.61838294,85,65,546
2021-12-22,3,20,1,1,39.18474034,-83.6009721,41,26,880
2021-06-11,5,21,1,1,39.49702384,-82.47925356,82,61,542
2021-05-31,1,2,1,1,41.63505906,-81.70019592,73,52,551
2021-05-31,1,2,1,1,41.63505906,-81.70019592,73,52,551
2021-07-24,6,3,1,0,41.63505906,-81.70019592,85,65,571
2021-03-09,2,23,1,1,39.04743293,-84.15191789,52,32,740
2021-11-17,3,20,1,1,39.04743293,-84.15191789,52,35,846
2021-07-31,6,0,0,1,39.75159885,-82.63058892,85,65,583
2021-10-11,1,4,0,0,39.96954615,-83.00929814,65,44,761
2021-06-28,1,14,1,1,40.05205365,-81.49425622,82,61,541
2021-11-05,5,21,1,1,39.69148045,-83.88988675,52,35,821
2021-08-25,3,23,1,1,41.01464011,-80.77629506,84,63,640
2021-12-05,7,19,1,1,39.6419411,-83.02439163,41,26,872
2021-03-14,7,4,1,1,41.6841907,-83.46827478,52,32,726
2021-04-04,7,19,1,1,40.29938939,-83.37157547,63,41,671
2021-11-14,7,15,1,1,41.11757054,-81.89972385,52,35,840
2021-04-17,6,16,1,0,39.43861647,-84.57564494,63,41,638
2021-06-23,3,19,0,1,39.04743293,-84.15191789,82,61,539
2021-09-29,3,14,1,1,41.63505906,-81.70019592,77,56,730
2021-09-29,3,14,1,1,41.63505906,-81.70019592,77,56,730
2021-01-04,1,19,0,1,40.77152071,-84.10577943,36,20,874
2021-01-04,1,19,0,1,40.77152071,-84.10577943,36,20,874
2021-11-30,2,16,0,1,39.43861647,-84.57564494,52,35,866
2021-07-24,6,11,1,0,40.77152071,-84.10577943,85,65,571
2021-11-19,5,13,1,1,38.59846924,-82.53675241,52,35,849
2021-10-14,4,12,1,1,39.69148045,-83.88988675,65,44,768
2021-06-26,6,0,0,1,41.63505906,-81.70019592,82,61,540
2021-10-06,3,4,1,1,41.63505906,-81.70019592,65,44,748
2021-09-16,4,2,1,1,40.77468434,-82.53648439,77,56,696
2021-11-01,1,0,1,1,40.27839378,-83.00488535,52,35,812
2021-11-29,1,20,0,1,40.27839378,-83.00488535,52,35,865
2021-01-29,5,14,0,1,40.27839378,-83.00488535,36,20,835
2021-08-15,7,12,1,0,40.77152071,-84.10577943,84,63,616
2021-08-15,7,12,1,0,40.77152071,-84.10577943,84,63,616
2021-03-07,7,10,1,1,40.01580017,-80.98854245,52,32,745
2021-09-08,3,10,0,0,40.27839378,-83.00488535,77,56,675
2021-09-08,3,10,0,0,40.27839378,-83.00488535,77,56,675
2021-11-27,6,17,1,0,39.96954615,-83.00929814,52,35,862
2021-12-08,3,18,1,0,41.45251152,-82.15149047,41,26,875
2021-10-14,4,19,1,1,40.38501952,-80.76097229,65,44,768
2021-08-07,6,2,0,1,41.45251152,-82.15149047,84,63,598
2021-07-19,1,23,1,1,41.45251152,-82.15149047,85,65,562
2021-10-20,3,20,1,1,41.45251152,-82.15149047,65,44,783
2021-10-20,3,20,1,1,41.45251152,-82.15149047,65,44,783
2021-09-03,5,9,1,0,41.01464011,-80.77629506,77,56,662
2021-01-08,5,21,1,1,39.19553418,-84.54276767,36,20,869
2021-01-08,5,21,1,1,39.19553418,-84.54276767,36,20,869
2021-11-08,1,19,0,0,40.81388809,-81.3656367,52,35,828
2021-04-03,6,23,1,1,40.27839378,-83.00488535,63,41,674
2021-06-06,7,8,1,1,40.27839378,-83.00488535,82,61,545
2021-05-13,4,4,0,0,39.75460934,-84.2906502,73,52,580
2021-03-15,1,8,1,1,39.75460934,-84.2906502,52,32,724
2021-03-07,7,21,1,1,41.12387958,-83.12770544,52,32,745
2021-03-07,7,21,1,1,41.12387958,-83.12770544,52,32,745
2021-04-03,6,21,1,0,41.31717409,-80.76116027,63,41,674
2021-07-20,2,19,1,1,40.84236389,-83.30437807,85,65,564
2021-01-08,5,7,0,0,41.12597925,-81.53216702,36,20,869
2021-01-08,5,7,0,0,41.12597925,-81.53216702,36,20,869
2021-11-02,2,21,1,1,39.43861647,-84.57564494,52,35,814
2021-10-04,1,4,1,0,41.63505906,-81.70019592,65,44,743
2021-10-04,1,4,1,0,41.63505906,-81.70019592,65,44,743
2021-04-05,1,15,1,1,41.63505906,-81.70019592,63,41,669
2021-03-04,4,23,1,0,41.45251152,-82.15149047,52,32,753
2021-06-05,6,18,1,1,41.45251152,-82.15149047,82,61,546
2021-07-29,4,17,1,1,39.43861647,-84.57564494,85,65,580
2021-10-02,6,20,1,0,41.01464011,-80.77629506,65,44,737
2021-03-24,3,3,1,1,41.11757054,-81.89972385,52,32,700
2021-04-18,7,1,1,1,39.75460934,-84.2906502,63,41,636
2021-01-14,4,11,1,1,39.75460934,-84.2906502,36,20,862
2021-07-21,3,12,1,1,40.81388809,-81.3656367,85,65,566
2021-12-09,4,19,1,0,40.81388809,-81.3656367,41,26,876
2021-07-20,2,3,1,0,39.42758661,-84.16675437,85,65,564
2021-12-21,2,21,1,1,41.12597925,-81.53216702,41,26,880
2021-05-21,5,15,1,1,39.19553418,-84.54276767,73,52,565
2021-03-30,2,9,1,1,41.63505906,-81.70019592,52,32,684
2021-09-17,5,12,0,0,41.63505906,-81.70019592,77,56,698
2021-12-24,5,10,1,0,41.63505906,-81.70019592,41,26,880
2021-12-24,5,10,1,0,41.63505906,-81.70019592,41,26,880
2021-11-20,6,2,1,1,39.96954615,-83.00929814,52,35,851
2021-08-29,7,9,1,1,39.49702384,-82.47925356,84,63,650
2021-09-14,2,7,1,1,40.81388809,-81.3656367,77,56,690
2021-09-14,2,7,1,1,40.81388809,-81.3656367,77,56,690
2021-09-14,2,7,1,1,40.81388809,-81.3656367,77,56,690
2021-04-15,4,9,0,1,41.12597925,-81.53216702,63,41,643
2021-03-20,6,23,1,1,41.63505906,-81.70019592,52,32,711
2021-09-14,2,10,1,1,41.63505906,-81.70019592,77,56,690
2021-10-20,3,19,0,1,41.63505906,-81.70019592,65,44,783
2021-10-20,3,19,0,1,41.63505906,-81.70019592,65,44,783
2021-09-26,7,4,1,1,41.63505906,-81.70019592,77,56,722
2021-02-22,1,2,0,1,41.12597925,-81.53216702,40,24,779
2021-06-22,2,20,1,0,41.63505906,-81.70019592,82,61,539
2021-04-08,4,12,1,1,41.63505906,-81.70019592,63,41,661
2021-08-15,7,0,1,1,41.63505906,-81.70019592,84,63,616
2021-11-17,3,0,1,1,41.63505906,-81.70019592,52,35,846
2021-09-19,7,23,1,0,41.63505906,-81.70019592,77,56,703
2021-10-05,2,8,1,0,41.63505906,-81.70019592,65,44,745
2021-10-05,2,8,1,0,41.63505906,-81.70019592,65,44,745
2021-01-22,5,1,0,1,39.75460934,-84.2906502,36,20,848
2021-09-17,5,8,0,1,41.63505906,-81.70019592,77,56,698
2021-09-17,5,8,0,1,41.63505906,-81.70019592,77,56,698
2021-03-17,3,20,1,0,40.81388809,-81.3656367,52,32,719
2021-03-17,3,20,1,0,40.81388809,-81.3656367,52,32,719
