date_of_incident,incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category_name,crime_against,county_name,lat,lon,region,average_high,average_low,avg_temp_class,days_with_precipitation_,av._precipitation_in_inch_,minutes_of_dark,day_class,is_male,is_a_couple,good_weather
2021-10-07,Oct,Thursday,16.0,M,ex-couple,Obscene,Society,Coshocton,40.30164138,-81.92001074,South,65,44,Cold,9,1.65,750,Dark,1,0,0
2021-10-18,Oct,Monday,15.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,778,Dark,1,1,0
2021-05-02,May,Sunday,9.0,F,ex-couple,Assault,Person,Allen,40.77152071,-84.10577943,Central,73,52,Cold,12,3.5,603,Sunny,0,0,1
2021-06-05,Jun,Saturday,2.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,82,61,Warm,10,3.98,546,Sunny,0,1,1
2021-12-05,Dec,Sunday,22.0,M,ex-couple,Burglary,Property,Hamilton,39.19553418,-84.54276767,South,41,26,Cold,13,7.4,872,Dark,1,0,0
2021-12-05,Dec,Sunday,22.0,M,ex-couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,41,26,Cold,13,7.4,872,Dark,1,0,0
2021-12-05,Dec,Sunday,22.0,M,ex-couple,Destruction of Property,Property,Hamilton,39.19553418,-84.54276767,South,41,26,Cold,13,7.4,872,Dark,1,0,0
2021-04-19,Apr,Monday,12.0,F,ex-couple,Destruction of Property,Property,Hamilton,39.19553418,-84.54276767,South,63,41,Cold,13,3.23,633,Sunny,0,0,1
2021-09-09,Sep,Thursday,17.0,M,ex-couple,Assault,Person,Wayne,40.82884916,-81.88801899,Central,77,56,Cold,8,2.64,678,Sunny,1,0,1
2021-10-18,Oct,Monday,20.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,778,Dark,1,1,0
2021-07-10,Jul,Saturday,14.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,550,Sunny,1,0,1
2021-06-30,Jun,Wednesday,18.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,82,61,Warm,10,3.98,542,Sunny,1,1,1
2021-11-14,Nov,Sunday,16.0,F,ex-couple,Assault,Person,Shelby,40.33152518,-84.20474278,South,52,35,Cold,11,3.82,840,Dark,0,0,0
2021-05-16,May,Sunday,11.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,73,52,Cold,12,3.5,574,Sunny,1,1,1
2021-05-19,May,Wednesday,15.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,73,52,Cold,12,3.5,569,Sunny,1,0,1
2021-10-27,Oct,Wednesday,17.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,800,Dark,0,1,0
2021-05-26,May,Wednesday,14.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,73,52,Cold,12,3.5,558,Sunny,1,1,1
2021-04-16,Apr,Friday,2.0,M,ex-couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,63,41,Cold,13,3.23,641,Sunny,1,0,1
2021-04-16,Apr,Friday,2.0,M,ex-couple,Weapons,Society,Delaware,40.27839378,-83.00488535,Central,63,41,Cold,13,3.23,641,Sunny,1,0,1
2021-11-10,Nov,Wednesday,20.0,M,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,832,Dark,1,0,0
2021-11-17,Nov,Wednesday,9.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,846,Dark,1,0,0
2021-05-31,May,Monday,16.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,73,52,Cold,12,3.5,551,Sunny,1,1,1
2021-11-11,Nov,Thursday,12.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,834,Dark,1,0,0
2021-03-23,Mar,Tuesday,19.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,703,Sunny,0,0,1
2021-11-11,Nov,Thursday,14.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,52,35,Cold,11,3.82,834,Dark,0,1,0
2021-12-14,Dec,Tuesday,7.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,879,Dark,1,0,0
2021-10-22,Oct,Friday,17.0,M,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,788,Dark,1,0,0
2021-10-13,Oct,Wednesday,15.0,F,couple,Assault,Person,Franklin,39.96954615,-83.00929814,Central,65,44,Cold,9,1.65,766,Dark,0,1,0
2021-10-05,Oct,Tuesday,21.0,M,ex-couple,Destruction of Property,Property,Auglaize,40.5609114,-84.22174383,South,65,44,Cold,9,1.65,745,Dark,1,0,0
2021-09-13,Sep,Monday,18.0,M,ex-couple,Robbery,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,688,Sunny,1,0,1
2021-09-13,Sep,Monday,18.0,M,ex-couple,Abduction,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,688,Sunny,1,0,1
2021-09-12,Sep,Sunday,15.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,77,56,Cold,8,2.64,685,Sunny,0,1,1
2021-03-27,Mar,Saturday,12.0,F,couple,Vehicle Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,692,Sunny,0,1,1
2021-05-01,May,Saturday,20.0,M,ex-couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,73,52,Cold,12,3.5,605,Sunny,1,0,1
2021-09-04,Sep,Saturday,5.0,F,ex-couple,Assault,Person,Summit,41.12597925,-81.53216702,North,77,56,Cold,8,2.64,665,Sunny,0,0,1
2021-10-17,Oct,Sunday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,776,Dark,1,1,0
2021-10-17,Oct,Sunday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,776,Dark,1,1,0
2021-10-21,Oct,Thursday,15.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,786,Dark,0,0,0
2021-09-11,Sep,Saturday,23.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,683,Sunny,1,0,1
2021-08-12,Aug,Thursday,13.0,M,ex-couple,Sex Offense,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,609,Sunny,1,0,1
2021-11-28,Nov,Sunday,17.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,864,Dark,1,0,0
2021-02-22,Feb,Monday,21.0,M,ex-couple,Assault,Person,Fayette,39.559883,-83.45609728,South,40,24,Cold,11,6.97,779,Dark,1,0,0
2021-10-19,Oct,Tuesday,22.0,F,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,781,Dark,0,0,0
2021-10-27,Oct,Wednesday,3.0,M,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,800,Dark,1,0,0
2021-10-27,Oct,Wednesday,3.0,M,ex-couple,Weapons,Society,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,800,Dark,1,0,0
2021-03-14,Mar,Sunday,19.0,F,couple,Assault,Person,Franklin,39.96954615,-83.00929814,Central,52,32,Cold,13,6.1,726,Dark,0,1,0
2021-05-20,May,Thursday,22.0,M,ex-couple,Theft,Property,Mahoning,41.01464011,-80.77629506,North,73,52,Cold,12,3.5,567,Sunny,1,0,1
2021-06-24,Jun,Thursday,11.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,540,Sunny,1,0,1
2021-06-24,Jun,Thursday,11.0,M,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,540,Sunny,1,0,1
2021-07-07,Jul,Wednesday,18.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,85,65,Warm,10,4.06,547,Sunny,1,0,1
2021-12-11,Dec,Saturday,8.0,M,couple,Assault,Person,Allen,40.77152071,-84.10577943,Central,41,26,Cold,13,7.4,877,Dark,1,1,0
2021-05-10,May,Monday,23.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,73,52,Cold,12,3.5,586,Sunny,1,1,1
2021-08-30,Aug,Monday,14.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,652,Sunny,0,1,1
2021-09-22,Sep,Wednesday,22.0,F,ex-couple,Burglary,Property,Montgomery,39.75460934,-84.2906502,South,77,56,Cold,8,2.64,711,Sunny,0,0,1
2021-12-29,Dec,Wednesday,11.0,M,ex-couple,Assault,Person,Butler,39.43861647,-84.57564494,South,41,26,Cold,13,7.4,878,Dark,1,0,0
2021-12-26,Dec,Sunday,1.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,879,Dark,0,1,0
2021-11-12,Nov,Friday,22.0,M,ex-couple,Assault,Person,Logan,40.38847334,-83.76585017,Central,52,35,Cold,11,3.82,836,Dark,1,0,0
2021-03-01,Mar,Monday,1.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,52,32,Cold,13,6.1,761,Dark,1,1,0
2021-09-05,Sep,Sunday,11.0,M,ex-couple,Robbery,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,667,Sunny,1,0,1
2021-05-09,May,Sunday,13.0,M,ex-couple,Assault,Person,Columbiana,40.76842775,-80.77718656,South,73,52,Cold,12,3.5,588,Sunny,1,0,1
2021-05-09,May,Sunday,22.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,73,52,Cold,12,3.5,588,Sunny,1,0,1
2021-05-09,May,Sunday,18.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,73,52,Cold,12,3.5,588,Sunny,1,0,1
2021-05-09,May,Sunday,18.0,M,ex-couple,Destruction of Property,Property,Mahoning,41.01464011,-80.77629506,North,73,52,Cold,12,3.5,588,Sunny,1,0,1
2021-10-16,Oct,Saturday,19.0,M,ex-couple,Abduction,Person,Delaware,40.27839378,-83.00488535,Central,65,44,Cold,9,1.65,773,Dark,1,0,0
2021-05-27,May,Thursday,10.0,M,ex-couple,Theft,Property,Licking,40.09160792,-82.48310092,Central,73,52,Cold,12,3.5,556,Sunny,1,0,1
2021-05-27,May,Thursday,10.0,M,ex-couple,Destruction of Property,Property,Licking,40.09160792,-82.48310092,Central,73,52,Cold,12,3.5,556,Sunny,1,0,1
2021-05-27,May,Thursday,10.0,M,ex-couple,Assault,Person,Licking,40.09160792,-82.48310092,Central,73,52,Cold,12,3.5,556,Sunny,1,0,1
2021-12-18,Dec,Saturday,0.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,41,26,Cold,13,7.4,880,Dark,0,1,0
2021-03-28,Mar,Sunday,20.0,M,couple,Abduction,Person,Ross,39.33762773,-83.05702558,South,52,32,Cold,13,6.1,689,Sunny,1,1,1
2021-03-28,Mar,Sunday,20.0,M,couple,Assault,Person,Ross,39.33762773,-83.05702558,South,52,32,Cold,13,6.1,689,Sunny,1,1,1
2021-12-27,Dec,Monday,22.0,M,ex-couple,Assault,Person,Hancock,41.00193838,-83.66653541,Central,41,26,Cold,13,7.4,879,Dark,1,0,0
2021-11-15,Nov,Monday,18.0,F,ex-couple,Destruction of Property,Property,Miami,40.05347551,-84.22887177,South,52,35,Cold,11,3.82,842,Dark,0,0,0
2021-04-09,Apr,Friday,11.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,63,41,Cold,13,3.23,658,Sunny,1,1,1
2021-08-21,Aug,Saturday,18.0,F,ex-couple,Assault,Person,Stark,40.81388809,-81.3656367,North,84,63,Warm,10,3.11,630,Sunny,0,0,1
2021-02-05,Feb,Friday,20.0,M,ex-couple,Assault,Person,Greene,39.69148045,-83.88988675,South,40,24,Cold,11,6.97,820,Dark,1,0,0
2021-10-26,Oct,Tuesday,19.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,798,Dark,1,0,0
2021-01-15,Jan,Friday,7.0,M,couple,Assault,Person,Franklin,39.96954615,-83.00929814,Central,36,20,Cold,13,9.65,860,Dark,1,1,0
2021-10-23,Oct,Saturday,11.0,F,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,65,44,Cold,9,1.65,791,Dark,0,1,0
2021-09-24,Sep,Friday,21.0,M,ex-couple,Burglary,Property,Van Wert,40.85539824,-84.58609913,,77,56,Cold,8,2.64,717,Sunny,1,0,1
2021-05-04,May,Tuesday,0.0,F,ex-couple,Theft,Property,Summit,41.12597925,-81.53216702,North,73,52,Cold,12,3.5,598,Sunny,0,0,1
2021-07-12,Jul,Monday,23.0,F,couple,Assault,Person,Columbiana,40.76842775,-80.77718656,South,85,65,Warm,10,4.06,553,Sunny,0,1,1
2021-08-31,Aug,Tuesday,19.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,655,Sunny,0,1,1
2021-08-31,Aug,Tuesday,12.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,655,Sunny,1,0,1
2021-10-09,Oct,Saturday,9.0,F,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,755,Dark,0,0,0
2021-10-09,Oct,Saturday,9.0,F,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,755,Dark,0,0,0
2021-10-09,Oct,Saturday,9.0,F,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,755,Dark,0,0,0
2021-10-09,Oct,Saturday,9.0,F,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,755,Dark,0,0,0
2021-02-02,Feb,Tuesday,16.0,F,couple,Assault,Person,Trumbull,41.31717409,-80.76116027,North,40,24,Cold,11,6.97,826,Dark,0,1,0
2021-06-29,Jun,Tuesday,15.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,541,Sunny,0,0,1
2021-10-12,Oct,Tuesday,14.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,65,44,Cold,9,1.65,763,Dark,1,1,0
2021-06-25,Jun,Friday,11.0,M,ex-couple,Assault,Person,Stark,40.81388809,-81.3656367,North,82,61,Warm,10,3.98,540,Sunny,1,0,1
2021-06-25,Jun,Friday,11.0,F,ex-couple,Assault,Person,Stark,40.81388809,-81.3656367,North,82,61,Warm,10,3.98,540,Sunny,0,0,1
2021-08-18,Aug,Wednesday,18.0,M,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,84,63,Warm,10,3.11,623,Sunny,1,0,1
2021-08-18,Aug,Wednesday,18.0,M,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,84,63,Warm,10,3.11,623,Sunny,1,0,1
2021-11-21,Nov,Sunday,11.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,52,35,Cold,11,3.82,853,Dark,1,1,0
2021-08-29,Aug,Sunday,23.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,650,Sunny,0,0,1
2021-11-06,Nov,Saturday,2.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,823,Dark,1,1,0
2021-11-01,Nov,Monday,14.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,812,Dark,1,0,0
2021-11-01,Nov,Monday,14.0,M,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,812,Dark,1,0,0
2021-04-01,Apr,Thursday,21.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,63,41,Cold,13,3.23,679,Sunny,0,1,1
2021-11-06,Nov,Saturday,10.0,F,ex-couple,Assault,Person,Jefferson,40.38501952,-80.76097229,South,52,35,Cold,11,3.82,823,Dark,0,0,0
2021-07-15,Jul,Thursday,18.0,F,ex-couple,Assault,Person,Stark,40.81388809,-81.3656367,North,85,65,Warm,10,4.06,557,Sunny,0,0,1
2021-09-14,Sep,Tuesday,13.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,690,Sunny,1,0,1
2021-09-14,Sep,Tuesday,13.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,690,Sunny,1,0,1
2021-10-28,Oct,Thursday,20.0,M,ex-couple,Assault,Person,Licking,40.09160792,-82.48310092,Central,65,44,Cold,9,1.65,803,Dark,1,0,0
2021-11-11,Nov,Thursday,13.0,M,ex-couple,Assault,Person,Hancock,41.00193838,-83.66653541,Central,52,35,Cold,11,3.82,834,Dark,1,0,0
2021-05-25,May,Tuesday,18.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,73,52,Cold,12,3.5,559,Sunny,1,1,1
2021-12-05,Dec,Sunday,17.0,M,ex-couple,Assault,Person,Trumbull,41.31717409,-80.76116027,North,41,26,Cold,13,7.4,872,Dark,1,0,0
2021-02-13,Feb,Saturday,19.0,M,couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,40,24,Cold,11,6.97,801,Dark,1,1,0
2021-11-19,Nov,Friday,12.0,M,ex-couple,Theft,Property,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,849,Dark,1,0,0
2021-09-17,Sep,Friday,8.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,698,Sunny,0,1,1
2021-09-17,Sep,Friday,8.0,F,couple,Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,698,Sunny,0,1,1
2021-04-14,Apr,Wednesday,20.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,63,41,Cold,13,3.23,646,Sunny,0,1,1
2021-10-28,Oct,Thursday,20.0,F,ex-couple,Sex Offense,Person,Licking,40.09160792,-82.48310092,Central,65,44,Cold,9,1.65,803,Dark,0,0,0
2021-12-15,Dec,Wednesday,16.0,M,couple,Homicide,Person,Mahoning,41.01464011,-80.77629506,North,41,26,Cold,13,7.4,879,Dark,1,1,0
2021-04-19,Apr,Monday,1.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,633,Sunny,1,1,1
2021-10-27,Oct,Wednesday,16.0,M,ex-couple,Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,800,Dark,1,0,0
2021-09-06,Sep,Monday,20.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,670,Sunny,1,0,1
2021-11-23,Nov,Tuesday,11.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,856,Dark,0,1,0
2021-12-23,Dec,Thursday,17.0,M,ex-couple,Assault,Person,Jefferson,40.38501952,-80.76097229,South,41,26,Cold,13,7.4,880,Dark,1,0,0
2021-07-18,Jul,Sunday,21.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,85,65,Warm,10,4.06,561,Sunny,1,1,1
2021-06-23,Jun,Wednesday,21.0,M,ex-couple,Assault,Person,Allen,40.77152071,-84.10577943,Central,82,61,Warm,10,3.98,539,Sunny,1,0,1
2021-12-20,Dec,Monday,2.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,41,26,Cold,13,7.4,880,Dark,1,1,0
2021-11-30,Nov,Tuesday,20.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,866,Dark,1,0,0
2021-03-23,Mar,Tuesday,6.0,F,couple,Assault,Person,Greene,39.69148045,-83.88988675,South,52,32,Cold,13,6.1,703,Sunny,0,1,1
2021-03-23,Mar,Tuesday,6.0,F,couple,Abduction,Person,Greene,39.69148045,-83.88988675,South,52,32,Cold,13,6.1,703,Sunny,0,1,1
2021-05-06,May,Thursday,22.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,73,52,Cold,12,3.5,594,Sunny,1,1,1
2021-06-28,Jun,Monday,3.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-08-22,Aug,Sunday,21.0,M,ex-couple,Theft,Property,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,632,Sunny,1,0,1
2021-08-22,Aug,Sunday,21.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,632,Sunny,1,0,1
2021-08-22,Aug,Sunday,21.0,M,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,84,63,Warm,10,3.11,632,Sunny,1,0,1
2021-12-10,Dec,Friday,21.0,M,ex-couple,Destruction of Property,Property,Delaware,40.27839378,-83.00488535,Central,41,26,Cold,13,7.4,876,Dark,1,0,0
2021-11-01,Nov,Monday,6.0,M,ex-couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,812,Dark,1,0,0
2021-11-01,Nov,Monday,6.0,M,ex-couple,Destruction of Property,Property,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,812,Dark,1,0,0
2021-04-15,Apr,Thursday,5.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,63,41,Cold,13,3.23,643,Sunny,1,1,1
2021-11-07,Nov,Sunday,18.0,M,ex-couple,Assault,Person,Williams,41.56028758,-84.58813789,Central,52,35,Cold,11,3.82,826,Dark,1,0,0
2021-10-10,Oct,Sunday,8.0,F,ex-couple,Destruction of Property,Property,Lorain,41.45251152,-82.15149047,North,65,44,Cold,9,1.65,758,Dark,0,0,0
2021-09-26,Sep,Sunday,17.0,M,ex-couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,77,56,Cold,8,2.64,722,Dark,1,0,0
2021-09-26,Sep,Sunday,17.0,M,ex-couple,Abduction,Person,Montgomery,39.75460934,-84.2906502,South,77,56,Cold,8,2.64,722,Dark,1,0,0
2021-11-30,Nov,Tuesday,11.0,F,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,866,Dark,0,0,0
2021-03-21,Mar,Sunday,23.0,F,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,708,Sunny,0,0,1
2021-11-24,Nov,Wednesday,23.0,F,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,858,Dark,0,0,0
2021-06-21,Jun,Monday,23.0,F,ex-couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,82,61,Warm,10,3.98,539,Sunny,0,0,1
2021-07-29,Jul,Thursday,22.0,M,ex-couple,Theft,Property,Mahoning,41.01464011,-80.77629506,North,85,65,Warm,10,4.06,580,Sunny,1,0,1
2021-12-21,Dec,Tuesday,14.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,41,26,Cold,13,7.4,880,Dark,1,0,0
2021-04-04,Apr,Sunday,0.0,M,ex-couple,Sex Offense,Person,Muskingum,39.96542185,-81.94438266,South,63,41,Cold,13,3.23,671,Sunny,1,0,1
2021-09-19,Sep,Sunday,22.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,703,Sunny,0,1,1
2021-02-23,Feb,Tuesday,12.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,40,24,Cold,11,6.97,776,Dark,1,1,0
2021-02-23,Feb,Tuesday,12.0,M,couple,Narcotics,Society,Richland,40.77468434,-82.53648439,Central,40,24,Cold,11,6.97,776,Dark,1,1,0
2021-11-10,Nov,Wednesday,23.0,M,ex-couple,Theft,Property,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,832,Dark,1,0,0
2021-07-04,Jul,Sunday,15.0,M,ex-couple,Assault,Person,Shelby,40.33152518,-84.20474278,South,85,65,Warm,10,4.06,545,Sunny,1,0,1
2021-07-04,Jul,Sunday,15.0,F,ex-couple,Assault,Person,Shelby,40.33152518,-84.20474278,South,85,65,Warm,10,4.06,545,Sunny,0,0,1
2021-06-23,Jun,Wednesday,16.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,82,61,Warm,10,3.98,539,Sunny,1,1,1
2021-11-11,Nov,Thursday,1.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,834,Dark,1,1,0
2021-02-20,Feb,Saturday,11.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,40,24,Cold,11,6.97,784,Dark,1,1,0
2021-07-23,Jul,Friday,4.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,85,65,Warm,10,4.06,569,Sunny,1,1,1
2021-01-14,Jan,Thursday,15.0,F,couple,Assault,Person,Columbiana,40.76842775,-80.77718656,South,36,20,Cold,13,9.65,862,Dark,0,1,0
2021-09-06,Sep,Monday,16.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,670,Sunny,1,0,1
2021-12-15,Dec,Wednesday,18.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,41,26,Cold,13,7.4,879,Dark,1,0,0
2021-11-08,Nov,Monday,17.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,828,Dark,1,0,0
2021-06-01,Jun,Tuesday,12.0,M,ex-couple,Sex Offense,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,550,Sunny,1,0,1
2021-07-07,Jul,Wednesday,1.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,85,65,Warm,10,4.06,547,Sunny,1,1,1
2021-12-10,Dec,Friday,18.0,F,ex-couple,Assault,Person,Stark,40.81388809,-81.3656367,North,41,26,Cold,13,7.4,876,Dark,0,0,0
2021-11-14,Nov,Sunday,1.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,840,Dark,1,0,0
2021-07-17,Jul,Saturday,9.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,85,65,Warm,10,4.06,559,Sunny,1,0,1
2021-12-11,Dec,Saturday,16.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,877,Dark,1,0,0
2021-12-11,Dec,Saturday,16.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,877,Dark,1,0,0
2021-12-11,Dec,Saturday,23.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,877,Dark,1,0,0
